elapsed_ms,sample,label,self,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
7506,29,copied_2700,0000000146dfea50,0.999319494,0.0119862072,0.0348889977,1,-0.0242961496,0.925506473,0.377951771,1,-0.0277598053,-0.378542155,0.925167918,1,0.0201512091,1.17824328,-0.0212933123,1
7506,29,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7606,30,tracked_1690,0000000146dfea50,0.999285161,0.0107441843,0.0362444073,1,-0.0236994624,0.925009251,0.37920475,1,-0.02945216,-0.37979269,0.924602687,1,0.0198134929,1.17850697,-0.0215125829,1
7606,30,copied_2700,0000000146dfea50,0.999285161,0.0107441843,0.0362444073,1,-0.0236994624,0.925009251,0.37920475,1,-0.02945216,-0.37979269,0.924602687,1,0.0198134929,1.17850697,-0.0215125829,1
7606,30,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7706,31,tracked_1690,0000000146dfea50,0.999275565,0.0132461824,0.035679996,1,-0.0259455964,0.922969997,0.383996457,1,-0.0278450847,-0.384643972,0.922645032,1,0.0194665566,1.17886806,-0.0209633559,1
7706,31,copied_2700,0000000146dfea50,0.999275565,0.0132461824,0.035679996,1,-0.0259455964,0.922969997,0.383996457,1,-0.0278450847,-0.384643972,0.922645032,1,0.0194665566,1.17886806,-0.0209633559,1
7706,31,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7806,32,tracked_1690,0000000146dfea50,0.999322534,0.0105384467,0.0352669954,1,-0.0232941508,0.922925055,0.384274364,1,-0.0284991413,-0.384835452,0.922545195,1,0.0196474381,1.17907763,-0.0197786242,1
7806,32,copied_2700,0000000146dfea50,0.999322534,0.0105384467,0.0352669954,1,-0.0232941508,0.922925055,0.384274364,1,-0.0284991413,-0.384835452,0.922545195,1,0.0196474381,1.17907763,-0.0197786242,1
7806,32,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7906,33,tracked_1690,0000000146dfea50,0.999442518,0.0126833878,0.0308805853,1,-0.0238278955,0.918900609,0.393768877,1,-0.023381874,-0.394285202,0.918690562,1,0.0190470032,1.1800108,-0.0182759762,1
7906,33,copied_2700,0000000146dfea50,0.999442518,0.0126833878,0.0308805853,1,-0.0238278955,0.918900609,0.393768877,1,-0.023381874,-0.394285202,0.918690562,1,0.0190470032,1.1800108,-0.0182759762,1
7906,33,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8006,34,tracked_1690,0000000146dfea50,0.999450922,0.0119681405,0.0308948606,1,-0.0231376812,0.919552445,0.392285556,1,-0.0237145126,-0.392785013,0.919324458,1,0.0187518559,1.18002403,-0.0172831267,1
8006,34,copied_2700,0000000146dfea50,0.999450922,0.0119681405,0.0308948606,1,-0.0231376812,0.919552445,0.392285556,1,-0.0237145126,-0.392785013,0.919324458,1,0.0187518559,1.18002403,-0.0172831267,1
8006,34,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8118,35,tracked_1690,0000000146dfea50,0.999528646,0.0131565221,0.0277447701,1,-0.0230814517,0.917832553,0.396296233,1,-0.0202511847,-0.396749735,0.917703569,1,0.0183556713,1.18066454,-0.016971752,1
8118,35,copied_2700,0000000146dfea50,0.999528646,0.0131565221,0.0277447701,1,-0.0230814517,0.917832553,0.396296233,1,-0.0202511847,-0.396749735,0.917703569,1,0.0183556713,1.18066454,-0.016971752,1
8118,35,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8228,36,tracked_1690,0000000146dfea50,0.999427259,0.0136664761,0.0309565961,1,-0.0248856172,0.91673851,0.39871186,1,-0.0229301155,-0.399253905,0.916553617,1,0.018739678,1.18098366,-0.0172332972,1
8228,36,copied_2700,0000000146dfea50,0.999427259,0.0136664761,0.0309565961,1,-0.0248856172,0.91673851,0.39871186,1,-0.0229301155,-0.399253905,0.916553617,1,0.018739678,1.18098366,-0.0172332972,1
8228,36,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8328,37,tracked_1690,0000000146dfea50,0.999470174,0.0117059257,0.0303739309,1,-0.022836417,0.917101204,0.397999853,1,-0.0231970251,-0.398482561,0.916882575,1,0.0190371163,1.18098068,-0.0177356601,1
8328,37,copied_2700,0000000146dfea50,0.999470174,0.0117059257,0.0303739309,1,-0.022836417,0.917101204,0.397999853,1,-0.0231970251,-0.398482561,0.916882575,1,0.0190371163,1.18098068,-0.0177356601,1
8328,37,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8428,38,tracked_1690,0000000146dfea50,0.99947238,0.0123093138,0.0300627947,1,-0.0233013779,0.916466713,0.399431884,1,-0.0226348341,-0.399921566,0.916270018,1,0.018689312,1.18124032,-0.0179814696,1
8428,38,copied_2700,0000000146dfea50,0.99947238,0.0123093138,0.0300627947,1,-0.0233013779,0.916466713,0.399431884,1,-0.0226348341,-0.399921566,0.916270018,1,0.018689312,1.18124032,-0.0179814696,1
8428,38,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8529,39,tracked_1690,0000000146dfea50,0.999528289,0.0112807434,0.028565824,1,-0.0217653885,0.916390717,0.399692744,1,-0.0216686279,-0.400125951,0.916203976,1,0.0183569863,1.18107927,-0.0182173997,1
